"visit_id` bigint NOT NULL auto_increment","content_id` bigint NOT NULL DEFAULT 0","actor_id` bigint NOT NULL DEFAULT 0","page_url` varchar(500) NOT NULL","page_domain` varchar(255) NOT NULL","page_path` varchar(500) NOT NULL","date_ymd` int NOT NULL","visits` int NOT NULL DEFAULT 0","depth` int NOT NULL DEFAULT 0","metadata_json` json","created_ymdhis` bigint NOT NULL DEFAULT 0","updated_ymdhis` bigint NOT NULL DEFAULT 0"
529,1,1,http://lupopedia.com/what_is_lupopedia.php,lupopedia.com,/what_is_lupopedia.php,202511,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_lupopedia.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
530,1,1,http://lupopedia.com/what_are_wolfie_headers.php,lupopedia.com,/what_are_wolfie_headers.php,202511,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_are_wolfie_headers.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
531,1,1,http://lupopedia.com/what_is_wolfie_headers.php,lupopedia.com,/what_is_wolfie_headers.php,202511,30,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_wolfie_headers.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 15, ""legacy_directvisits"": 15}",0,0
532,1,1,http://lupopedia.com/search.php,lupopedia.com,/search.php,202511,20,2,"{""legacy_pageurl"": ""http://lupopedia.com/search.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_directvisits"": 10}",0,0
533,1,1,http://lupopedia.com/channels.php,lupopedia.com,/channels.php,202511,20,2,"{""legacy_pageurl"": ""http://lupopedia.com/channels.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_directvisits"": 10}",0,0
534,1,1,http://lupopedia.com/users.php,lupopedia.com,/users.php,202511,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/users.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
535,1,1,http://lupopedia.com/browse_collections.php,lupopedia.com,/browse_collections.php,202511,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/browse_collections.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
536,1,1,http://lupopedia.com/chat.php,lupopedia.com,/chat.php,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/chat.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
537,1,1,http://lupopedia.com/changelog.php,lupopedia.com,/changelog.php,202511,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/changelog.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
538,1,1,http://lupopedia.com/what_was_crafty_syntax.php#download,lupopedia.com,/what_was_crafty_syntax.php#download,202511,20,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_was_crafty_syntax.php#download"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_directvisits"": 10}",0,0
539,1,1,http://lupopedia.com/executive_summary.php,lupopedia.com,/executive_summary.php,202511,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/executive_summary.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
540,1,1,http://lupopedia.com/system_features.php,lupopedia.com,/system_features.php,202511,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/system_features.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
541,1,1,http://lupopedia.com/crafty_syntax_research.php,lupopedia.com,/crafty_syntax_research.php,202511,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/crafty_syntax_research.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
542,1,1,http://lupopedia.com/login.php,lupopedia.com,/login.php,202511,26,2,"{""legacy_pageurl"": ""http://lupopedia.com/login.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 13, ""legacy_directvisits"": 13}",0,0
543,1,1,http://lupopedia.com/planfor_next_version_salessyntax.php,lupopedia.com,/planfor_next_version_salessyntax.php,202511,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/planfor_next_version_salessyntax.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
544,1,1,http://lupopedia.com/what_was_crafty_syntax.php#future-roadmap,lupopedia.com,/what_was_crafty_syntax.php#future-roadmap,202511,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_was_crafty_syntax.php#future-roadmap"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
545,1,1,http://lupopedia.com/what_was_crafty_syntax.php#timeline,lupopedia.com,/what_was_crafty_syntax.php#timeline,202511,18,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_was_crafty_syntax.php#timeline"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 9, ""legacy_directvisits"": 9}",0,0
546,1,1,http://lupopedia.com/special.php,lupopedia.com,/special.php,202511,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/special.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
547,1,1,http://lupopedia.com/what_was_crafty_syntax.php#whycraftysyntax,lupopedia.com,/what_was_crafty_syntax.php#whycraftysyntax,202511,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_was_crafty_syntax.php#whycraftysyntax"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
548,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,202511,44,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 22, ""legacy_directvisits"": 22}",0,0
549,1,1,http://lupopedia.com/what_was_crafty_syntax.php#video-demo,lupopedia.com,/what_was_crafty_syntax.php#video-demo,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_was_crafty_syntax.php#video-demo"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
550,1,1,http://lupopedia.com/members.php,lupopedia.com,/members.php,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/members.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
551,1,1,http://mail.collaborativepages.com,mail.collaborativepages.com,,202511,6,1,"{""legacy_pageurl"": ""http://mail.collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
552,1,1,http://mail.lupopedia.com,mail.lupopedia.com,,202511,8,1,"{""legacy_pageurl"": ""http://mail.lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
553,1,1,http://lupopedia.com/wall.php,lupopedia.com,/wall.php,202511,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/wall.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
554,1,1,http://lupopedia.com/admin.php,lupopedia.com,/admin.php,202511,30,2,"{""legacy_pageurl"": ""http://lupopedia.com/admin.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 15, ""legacy_directvisits"": 15}",0,0
555,1,1,http://lupopedia.com/events.php,lupopedia.com,/events.php,202511,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/events.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
556,1,1,http://lupopedia.com/craftysyntax_changelog.php#donate,lupopedia.com,/craftysyntax_changelog.php#donate,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php#donate"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
557,1,1,http://lupopedia.com/planfor_next_version_craftysyntax.php,lupopedia.com,/planfor_next_version_craftysyntax.php,202511,30,2,"{""legacy_pageurl"": ""http://lupopedia.com/planfor_next_version_craftysyntax.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 15, ""legacy_directvisits"": 15}",0,0
558,1,1,http://lupopedia.com/register.php,lupopedia.com,/register.php,202511,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/register.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_directvisits"": 3}",0,0
559,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,202511,263,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 165, ""legacy_directvisits"": 98}",0,0
560,1,1,http://lupopedia.com/craftysyntax/#legacy,lupopedia.com,/craftysyntax/#legacy,202511,8,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#legacy"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
561,1,1,http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php,lupopedia.com,/craftysyntax/planfor_next_version_craftysyntax.php,202511,34,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/planfor_next_version_craftysyntax.php"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 17, ""legacy_directvisits"": 17}",0,0
562,1,1,http://lupopedia.com/craftysyntax/craftysyntax_changelog.php,lupopedia.com,/craftysyntax/craftysyntax_changelog.php,202511,12,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/craftysyntax_changelog.php"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_directvisits"": 6}",0,0
563,1,1,http://lupopedia.com/craftysyntax/crafty_syntax_evolved.php,lupopedia.com,/craftysyntax/crafty_syntax_evolved.php,202511,44,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/crafty_syntax_evolved.php"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 22, ""legacy_directvisits"": 22}",0,0
564,1,1,http://lupopedia.com/craftysyntax/#timeline,lupopedia.com,/craftysyntax/#timeline,202511,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#timeline"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
565,1,1,http://lupopedia.com/wolfie_ladder,lupopedia.com,/wolfie_ladder,202511,187,2,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 95, ""legacy_directvisits"": 92}",0,0
566,1,1,http://lupopedia.com/craftysyntax/#download,lupopedia.com,/craftysyntax/#download,202511,8,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/#download"", ""legacy_parentrec"": 92, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
567,1,1,http://wisdomoflovingfaith.com,wisdomoflovingfaith.com,,202511,26,1,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 19, ""legacy_directvisits"": 7}",0,0
568,1,1,http://wisdomoflovingfaith.com/index.php,wisdomoflovingfaith.com,/index.php,202511,4,2,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com/index.php"", ""legacy_parentrec"": 108, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
569,1,1,http://collaborativepages.com/changelog.php,collaborativepages.com,/changelog.php,202511,4,2,"{""legacy_pageurl"": ""http://collaborativepages.com/changelog.php"", ""legacy_parentrec"": 9, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
570,1,1,http://lupopedia.com/files.php,lupopedia.com,/files.php,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/files.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
571,1,1,http://collaborativepages.com/what_is_lupopedia.php,collaborativepages.com,/what_is_lupopedia.php,202511,4,2,"{""legacy_pageurl"": ""http://collaborativepages.com/what_is_lupopedia.php"", ""legacy_parentrec"": 9, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
572,1,1,http://lupopedia.com/terms.php,lupopedia.com,/terms.php,202511,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/terms.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
573,1,1,http://lupopedia.com/officehours.php,lupopedia.com,/officehours.php,202511,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/officehours.php"", ""legacy_parentrec"": 1, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
574,1,1,http://wisdomoflovingfaith.com/agent_profile.php,wisdomoflovingfaith.com,/agent_profile.php,202511,16,2,"{""legacy_pageurl"": ""http://wisdomoflovingfaith.com/agent_profile.php"", ""legacy_parentrec"": 108, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
575,1,1,http://lupopedia.com/wolfie_ladder/index.php,lupopedia.com,/wolfie_ladder/index.php,202511,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder/index.php"", ""legacy_parentrec"": 105, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
576,1,1,http://lupopedia.com,lupopedia.com,,202512,1993,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 1658, ""legacy_directvisits"": 335}",0,0
577,1,1,http://lupopedia.com/what_is_wolfie_headers.php,lupopedia.com,/what_is_wolfie_headers.php,202512,30,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_wolfie_headers.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 15, ""legacy_directvisits"": 15}",0,0
578,1,1,http://lupopedia.com/index.php,lupopedia.com,/index.php,202512,202,2,"{""legacy_pageurl"": ""http://lupopedia.com/index.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 101, ""legacy_directvisits"": 101}",0,0
579,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,202512,694,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 470, ""legacy_directvisits"": 224}",0,0
580,1,1,http://lupopedia.com/login.php,lupopedia.com,/login.php,202512,24,2,"{""legacy_pageurl"": ""http://lupopedia.com/login.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 12, ""legacy_directvisits"": 12}",0,0
581,1,1,http://lupopedia.com/search.php,lupopedia.com,/search.php,202512,50,2,"{""legacy_pageurl"": ""http://lupopedia.com/search.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 25, ""legacy_directvisits"": 25}",0,0
582,1,1,http://collaborativepages.com,collaborativepages.com,,202512,96,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 53, ""legacy_directvisits"": 43}",0,0
583,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,202512,238,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 119, ""legacy_directvisits"": 119}",0,0
584,1,1,http://lupopedia.com/changelog.php,lupopedia.com,/changelog.php,202512,44,2,"{""legacy_pageurl"": ""http://lupopedia.com/changelog.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 22, ""legacy_directvisits"": 22}",0,0
585,1,1,http://lupopedia.com/wolfie_ladder,lupopedia.com,/wolfie_ladder,202512,297,2,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 164, ""legacy_directvisits"": 133}",0,0
586,1,1,http://lupopedia.com/craftysyntax/craftysyntax_changelog.php,lupopedia.com,/craftysyntax/craftysyntax_changelog.php,202512,60,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/craftysyntax_changelog.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 30, ""legacy_directvisits"": 30}",0,0
587,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,202512,132,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 66, ""legacy_directvisits"": 66}",0,0
588,1,1,http://lupopedia.com/craftysyntax/crafty_syntax_evolved.php,lupopedia.com,/craftysyntax/crafty_syntax_evolved.php,202512,10,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/crafty_syntax_evolved.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_directvisits"": 5}",0,0
589,1,1,http://lupopedia.com/admin.php,lupopedia.com,/admin.php,202512,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/admin.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_directvisits"": 4}",0,0
590,1,1,http://lupopedia.com/craftysyntax/lupopedia.php,lupopedia.com,/craftysyntax/lupopedia.php,202512,302,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/lupopedia.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 151, ""legacy_directvisits"": 151}",0,0
591,1,1,http://lupopedia.com/users.php,lupopedia.com,/users.php,202512,16,2,"{""legacy_pageurl"": ""http://lupopedia.com/users.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_directvisits"": 8}",0,0
592,1,1,http://lupopedia.com/channels.php,lupopedia.com,/channels.php,202512,24,2,"{""legacy_pageurl"": ""http://lupopedia.com/channels.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 12, ""legacy_directvisits"": 12}",0,0
593,1,1,http://lupopedia.com/events.php,lupopedia.com,/events.php,202512,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/events.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
594,1,1,http://lupopedia.com/content.php,lupopedia.com,/content.php,202512,52,2,"{""legacy_pageurl"": ""http://lupopedia.com/content.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 26, ""legacy_directvisits"": 26}",0,0
595,1,1,http://lupopedia.com/questions.php,lupopedia.com,/questions.php,202512,52,2,"{""legacy_pageurl"": ""http://lupopedia.com/questions.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 26, ""legacy_directvisits"": 26}",0,0
596,1,1,http://lupopedia.com/register.php,lupopedia.com,/register.php,202512,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/register.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
597,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,202512,110,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 171, ""legacy_department"": 1, ""legacy_levelvisits"": 55, ""legacy_directvisits"": 55}",0,0
598,1,1,http://lupopedia.com/wolfie_ladder/wolfith.php,lupopedia.com,/wolfie_ladder/wolfith.php,202512,14,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder/wolfith.php"", ""legacy_parentrec"": 199, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_directvisits"": 7}",0,0
599,1,1,http://lupopedia.com/wolfie_ladder/index.php,lupopedia.com,/wolfie_ladder/index.php,202512,20,3,"{""legacy_pageurl"": ""http://lupopedia.com/wolfie_ladder/index.php"", ""legacy_parentrec"": 199, ""legacy_department"": 1, ""legacy_levelvisits"": 10, ""legacy_directvisits"": 10}",0,0
600,1,1,http://lupopedia.com/craftysyntax/lupopedia2.php,lupopedia.com,/craftysyntax/lupopedia2.php,202512,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/lupopedia2.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
601,1,1,http://lupopedia.com/craftysyntax/lupopedia3.php,lupopedia.com,/craftysyntax/lupopedia3.php,202512,4,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/lupopedia3.php"", ""legacy_parentrec"": 183, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_directvisits"": 2}",0,0
