FLARE Header Issues Report
========================================

missing_file_path: 1808 files
missing_hash: 1808 files
missing_system_version: 1808 files
missing_updated: 1808 files

Detailed Issues:
docs\channels\doctrine\VERSION_DOCTRINE.md: missing_file_path
docs\channels\doctrine\VERSION_DOCTRINE.md: missing_hash
docs\channels\doctrine\VERSION_DOCTRINE.md: missing_system_version
docs\channels\doctrine\VERSION_DOCTRINE.md: missing_updated
docs\channels\doctrine\VERSION_GATED_BRANCH_FREEZE_PROTOCOL.md: missing_file_path
docs\channels\doctrine\VERSION_GATED_BRANCH_FREEZE_PROTOCOL.md: missing_hash
docs\channels\doctrine\VERSION_GATED_BRANCH_FREEZE_PROTOCOL.md: missing_system_version
docs\channels\doctrine\VERSION_GATED_BRANCH_FREEZE_PROTOCOL.md: missing_updated
docs\channels\doctrine\VERSION_PLANS_3.0.82_3.0.88.md: missing_file_path
docs\channels\doctrine\VERSION_PLANS_3.0.82_3.0.88.md: missing_hash
docs\channels\doctrine\VERSION_PLANS_3.0.82_3.0.88.md: missing_system_version
docs\channels\doctrine\VERSION_PLANS_3.0.82_3.0.88.md: missing_updated
docs\channels\doctrine\VS_CODE_GUARDRAIL.md: missing_file_path
docs\channels\doctrine\VS_CODE_GUARDRAIL.md: missing_hash
docs\channels\doctrine\VS_CODE_GUARDRAIL.md: missing_system_version
docs\channels\doctrine\VS_CODE_GUARDRAIL.md: missing_updated
docs\channels\doctrine\WEB_ROUTING_DOCTRINE_4_0_18.md: missing_file_path
docs\channels\doctrine\WEB_ROUTING_DOCTRINE_4_0_18.md: missing_hash
docs\channels\doctrine\WEB_ROUTING_DOCTRINE_4_0_18.md: missing_system_version
docs\channels\doctrine\WEB_ROUTING_DOCTRINE_4_0_18.md: missing_updated
docs\channels\doctrine\WHS_LHP_INDEX.md: missing_file_path
docs\channels\doctrine\WHS_LHP_INDEX.md: missing_hash
docs\channels\doctrine\WHS_LHP_INDEX.md: missing_system_version
docs\channels\doctrine\WHS_LHP_INDEX.md: missing_updated
docs\channels\doctrine\WHY_NO_FRAMEWORKS.md: missing_file_path
docs\channels\doctrine\WHY_NO_FRAMEWORKS.md: missing_hash
docs\channels\doctrine\WHY_NO_FRAMEWORKS.md: missing_system_version
docs\channels\doctrine\WHY_NO_FRAMEWORKS.md: missing_updated
docs\channels\doctrine\WOLFIE_DOCTRINE.md: missing_file_path
docs\channels\doctrine\WOLFIE_DOCTRINE.md: missing_hash
docs\channels\doctrine\WOLFIE_DOCTRINE.md: missing_system_version
docs\channels\doctrine\WOLFIE_DOCTRINE.md: missing_updated
docs\channels\doctrine\WOLFIE_HEADER_DOCTRINE.md: missing_file_path
docs\channels\doctrine\WOLFIE_HEADER_DOCTRINE.md: missing_hash
docs\channels\doctrine\WOLFIE_HEADER_DOCTRINE.md: missing_system_version
docs\channels\doctrine\WOLFIE_HEADER_DOCTRINE.md: missing_updated
docs\channels\doctrine\WOLFIE_RESURRECTION_DOCTRINE.md: missing_file_path
docs\channels\doctrine\WOLFIE_RESURRECTION_DOCTRINE.md: missing_hash
docs\channels\doctrine\WOLFIE_RESURRECTION_DOCTRINE.md: missing_system_version
docs\channels\doctrine\WOLFIE_RESURRECTION_DOCTRINE.md: missing_updated
docs\channels\doctrine\WOLFMIND_DOCTRINE.md: missing_file_path
docs\channels\doctrine\WOLFMIND_DOCTRINE.md: missing_hash
docs\channels\doctrine\WOLFMIND_DOCTRINE.md: missing_system_version
docs\channels\doctrine\WOLFMIND_DOCTRINE.md: missing_updated
docs\channels\EMERGENCY_BROADCAST_VERSION_CORRECTION.md: missing_file_path
docs\channels\EMERGENCY_BROADCAST_VERSION_CORRECTION.md: missing_hash
docs\channels\EMERGENCY_BROADCAST_VERSION_CORRECTION.md: missing_system_version
docs\channels\EMERGENCY_BROADCAST_VERSION_CORRECTION.md: missing_updated
docs\channels\FINAL_WINDSURF_DIRECTIVE_4_0_31.md: missing_file_path
docs\channels\FINAL_WINDSURF_DIRECTIVE_4_0_31.md: missing_hash
docs\channels\FINAL_WINDSURF_DIRECTIVE_4_0_31.md: missing_system_version
docs\channels\FINAL_WINDSURF_DIRECTIVE_4_0_31.md: missing_updated
docs\channels\gov\AGENT_BEHAVIOR_CONTRACTS.md: missing_file_path
docs\channels\gov\AGENT_BEHAVIOR_CONTRACTS.md: missing_hash
docs\channels\gov\AGENT_BEHAVIOR_CONTRACTS.md: missing_system_version
docs\channels\gov\AGENT_BEHAVIOR_CONTRACTS.md: missing_updated
docs\channels\gov\AUDITABILITY_AND_TRACEABILITY_DOCTRINE.md: missing_file_path
docs\channels\gov\AUDITABILITY_AND_TRACEABILITY_DOCTRINE.md: missing_hash
docs\channels\gov\AUDITABILITY_AND_TRACEABILITY_DOCTRINE.md: missing_system_version
docs\channels\gov\AUDITABILITY_AND_TRACEABILITY_DOCTRINE.md: missing_updated
docs\channels\gov\AUTHORITY_AND_OVERSIGHT_RULES.md: missing_file_path
docs\channels\gov\AUTHORITY_AND_OVERSIGHT_RULES.md: missing_hash
docs\channels\gov\AUTHORITY_AND_OVERSIGHT_RULES.md: missing_system_version
docs\channels\gov\AUTHORITY_AND_OVERSIGHT_RULES.md: missing_updated
docs\channels\gov\CHANGELOG_GOVERNANCE.md: missing_file_path
docs\channels\gov\CHANGELOG_GOVERNANCE.md: missing_hash
docs\channels\gov\CHANGELOG_GOVERNANCE.md: missing_system_version
docs\channels\gov\CHANGELOG_GOVERNANCE.md: missing_updated
docs\channels\gov\CHANNEL_CREATION_POLICY.md: missing_file_path
docs\channels\gov\CHANNEL_CREATION_POLICY.md: missing_hash
docs\channels\gov\CHANNEL_CREATION_POLICY.md: missing_system_version
docs\channels\gov\CHANNEL_CREATION_POLICY.md: missing_updated
docs\channels\gov\CHANNEL_DEPRECATION_POLICY.md: missing_file_path
docs\channels\gov\CHANNEL_DEPRECATION_POLICY.md: missing_hash
docs\channels\gov\CHANNEL_DEPRECATION_POLICY.md: missing_system_version
docs\channels\gov\CHANNEL_DEPRECATION_POLICY.md: missing_updated
docs\channels\gov\CHANNEL_REGISTRY_GOVERNANCE.md: missing_file_path
docs\channels\gov\CHANNEL_REGISTRY_GOVERNANCE.md: missing_hash
docs\channels\gov\CHANNEL_REGISTRY_GOVERNANCE.md: missing_system_version
docs\channels\gov\CHANNEL_REGISTRY_GOVERNANCE.md: missing_updated
docs\channels\gov\COMMIT_STEWARDSHIP_DOCTRINE.md: missing_file_path
docs\channels\gov\COMMIT_STEWARDSHIP_DOCTRINE.md: missing_hash
docs\channels\gov\COMMIT_STEWARDSHIP_DOCTRINE.md: missing_system_version
docs\channels\gov\COMMIT_STEWARDSHIP_DOCTRINE.md: missing_updated
docs\channels\gov\EMOTIONAL_GEOMETRY_GOVERNANCE.md: missing_file_path
docs\channels\gov\EMOTIONAL_GEOMETRY_GOVERNANCE.md: missing_hash
docs\channels\gov\EMOTIONAL_GEOMETRY_GOVERNANCE.md: missing_system_version
docs\channels\gov\EMOTIONAL_GEOMETRY_GOVERNANCE.md: missing_updated
docs\channels\gov\ETHICAL_TRIAD_DOCTRINE.md: missing_file_path
docs\channels\gov\ETHICAL_TRIAD_DOCTRINE.md: missing_hash
docs\channels\gov\ETHICAL_TRIAD_DOCTRINE.md: missing_system_version
docs\channels\gov\ETHICAL_TRIAD_DOCTRINE.md: missing_updated
docs\channels\gov\FLEET_COMPOSITION_RULES.md: missing_file_path
docs\channels\gov\FLEET_COMPOSITION_RULES.md: missing_hash
docs\channels\gov\FLEET_COMPOSITION_RULES.md: missing_system_version
docs\channels\gov\FLEET_COMPOSITION_RULES.md: missing_updated
docs\channels\gov\GOVERNANCE_CONSTITUTION.md: missing_file_path
docs\channels\gov\GOVERNANCE_CONSTITUTION.md: missing_hash
docs\channels\gov\GOVERNANCE_CONSTITUTION.md: missing_system_version
docs\channels\gov\GOVERNANCE_CONSTITUTION.md: missing_updated
docs\channels\gov\HARM_MINIMIZATION_GUIDELINES.md: missing_file_path
docs\channels\gov\HARM_MINIMIZATION_GUIDELINES.md: missing_hash
docs\channels\gov\HARM_MINIMIZATION_GUIDELINES.md: missing_system_version
docs\channels\gov\HARM_MINIMIZATION_GUIDELINES.md: missing_updated
docs\channels\gov\HERITAGE_SAFE_MIGRATION_RULES.md: missing_file_path
docs\channels\gov\HERITAGE_SAFE_MIGRATION_RULES.md: missing_hash
docs\channels\gov\HERITAGE_SAFE_MIGRATION_RULES.md: missing_system_version
docs\channels\gov\HERITAGE_SAFE_MIGRATION_RULES.md: missing_updated
docs\channels\gov\HISTORICAL_PRESERVATION_DOCTRINE.md: missing_file_path
docs\channels\gov\HISTORICAL_PRESERVATION_DOCTRINE.md: missing_hash
docs\channels\gov\HISTORICAL_PRESERVATION_DOCTRINE.md: missing_system_version
docs\channels\gov\HISTORICAL_PRESERVATION_DOCTRINE.md: missing_updated
docs\channels\gov\IDENTITY_AND_CHANNEL_PROVENANCE_RULES.md: missing_file_path
docs\channels\gov\IDENTITY_AND_CHANNEL_PROVENANCE_RULES.md: missing_hash
docs\channels\gov\IDENTITY_AND_CHANNEL_PROVENANCE_RULES.md: missing_system_version
docs\channels\gov\IDENTITY_AND_CHANNEL_PROVENANCE_RULES.md: missing_updated
docs\channels\gov\KAPU_RULES_DOCTRINE.md: missing_file_path
docs\channels\gov\KAPU_RULES_DOCTRINE.md: missing_hash
docs\channels\gov\KAPU_RULES_DOCTRINE.md: missing_system_version
docs\channels\gov\KAPU_RULES_DOCTRINE.md: missing_updated
docs\channels\gov\KERNEL_GOVERNANCE_RULES.md: missing_file_path
docs\channels\gov\KERNEL_GOVERNANCE_RULES.md: missing_hash
docs\channels\gov\KERNEL_GOVERNANCE_RULES.md: missing_system_version
docs\channels\gov\KERNEL_GOVERNANCE_RULES.md: missing_updated
docs\channels\gov\LEGACY_SYSTEM_STEWARDSHIP_DOCTRINE.md: missing_file_path
docs\channels\gov\LEGACY_SYSTEM_STEWARDSHIP_DOCTRINE.md: missing_hash
docs\channels\gov\LEGACY_SYSTEM_STEWARDSHIP_DOCTRINE.md: missing_system_version
docs\channels\gov\LEGACY_SYSTEM_STEWARDSHIP_DOCTRINE.md: missing_updated
docs\channels\gov\META_DOCTRINE.md: missing_file_path
docs\channels\gov\META_DOCTRINE.md: missing_hash
docs\channels\gov\META_DOCTRINE.md: missing_system_version
docs\channels\gov\META_DOCTRINE.md: missing_updated
docs\channels\gov\MIGRATION_APPROVAL_PROTOCOL.md: missing_file_path
docs\channels\gov\MIGRATION_APPROVAL_PROTOCOL.md: missing_hash
docs\channels\gov\MIGRATION_APPROVAL_PROTOCOL.md: missing_system_version
docs\channels\gov\MIGRATION_APPROVAL_PROTOCOL.md: missing_updated
docs\channels\gov\MOOD_FRAMEWORK_GOVERNANCE.md: missing_file_path
docs\channels\gov\MOOD_FRAMEWORK_GOVERNANCE.md: missing_hash
docs\channels\gov\MOOD_FRAMEWORK_GOVERNANCE.md: missing_system_version
docs\channels\gov\MOOD_FRAMEWORK_GOVERNANCE.md: missing_updated
docs\channels\gov\NO_ADS_DOCTRINE.md: missing_file_path
docs\channels\gov\NO_ADS_DOCTRINE.md: missing_hash
docs\channels\gov\NO_ADS_DOCTRINE.md: missing_system_version
docs\channels\gov\NO_ADS_DOCTRINE.md: missing_updated
docs\channels\gov\PLURALISTIC_EMOTION_MODEL_GOVERNANCE.md: missing_file_path
docs\channels\gov\PLURALISTIC_EMOTION_MODEL_GOVERNANCE.md: missing_hash
docs\channels\gov\PLURALISTIC_EMOTION_MODEL_GOVERNANCE.md: missing_system_version
docs\channels\gov\PLURALISTIC_EMOTION_MODEL_GOVERNANCE.md: missing_updated
docs\channels\gov\RESTORATIVE_GOVERNANCE_DOCTRINE.md: missing_file_path
docs\channels\gov\RESTORATIVE_GOVERNANCE_DOCTRINE.md: missing_hash
docs\channels\gov\RESTORATIVE_GOVERNANCE_DOCTRINE.md: missing_system_version
docs\channels\gov\RESTORATIVE_GOVERNANCE_DOCTRINE.md: missing_updated
docs\channels\gov\SAFETY_DOCTRINE.md: missing_file_path
docs\channels\gov\SAFETY_DOCTRINE.md: missing_hash
docs\channels\gov\SAFETY_DOCTRINE.md: missing_system_version
docs\channels\gov\SAFETY_DOCTRINE.md: missing_updated
docs\channels\gov\SCHEMA_EVOLUTION_PROTOCOL.md: missing_file_path
docs\channels\gov\SCHEMA_EVOLUTION_PROTOCOL.md: missing_hash
docs\channels\gov\SCHEMA_EVOLUTION_PROTOCOL.md: missing_system_version
docs\channels\gov\SCHEMA_EVOLUTION_PROTOCOL.md: missing_updated
docs\channels\gov\TRANSLATION_LOSS_PROTOCOLS.md: missing_file_path
docs\channels\gov\TRANSLATION_LOSS_PROTOCOLS.md: missing_hash
docs\channels\gov\TRANSLATION_LOSS_PROTOCOLS.md: missing_system_version
docs\channels\gov\TRANSLATION_LOSS_PROTOCOLS.md: missing_updated
docs\channels\gov\TRUTH_AND_HONESTY_PROTOCOL.md: missing_file_path
docs\channels\gov\TRUTH_AND_HONESTY_PROTOCOL.md: missing_hash
docs\channels\gov\TRUTH_AND_HONESTY_PROTOCOL.md: missing_system_version
docs\channels\gov\TRUTH_AND_HONESTY_PROTOCOL.md: missing_updated
docs\channels\gov\VERSIONING_GOVERNANCE.md: missing_file_path
docs\channels\gov\VERSIONING_GOVERNANCE.md: missing_hash
docs\channels\gov\VERSIONING_GOVERNANCE.md: missing_system_version
docs\channels\gov\VERSIONING_GOVERNANCE.md: missing_updated
docs\channels\history\1996-2013\1996.md: missing_file_path
docs\channels\history\1996-2013\1996.md: missing_hash
docs\channels\history\1996-2013\1996.md: missing_system_version
docs\channels\history\1996-2013\1996.md: missing_updated
docs\channels\history\1996-2013\1997-2001.md: missing_file_path
docs\channels\history\1996-2013\1997-2001.md: missing_hash
docs\channels\history\1996-2013\1997-2001.md: missing_system_version
docs\channels\history\1996-2013\1997-2001.md: missing_updated
docs\channels\history\1996-2013\1997.md: missing_file_path
docs\channels\history\1996-2013\1997.md: missing_hash
docs\channels\history\1996-2013\1997.md: missing_system_version
docs\channels\history\1996-2013\1997.md: missing_updated
docs\channels\history\1996-2013\1998.md: missing_file_path
docs\channels\history\1996-2013\1998.md: missing_hash
docs\channels\history\1996-2013\1998.md: missing_system_version
docs\channels\history\1996-2013\1998.md: missing_updated
docs\channels\history\1996-2013\1999.md: missing_file_path
docs\channels\history\1996-2013\1999.md: missing_hash
docs\channels\history\1996-2013\1999.md: missing_system_version
docs\channels\history\1996-2013\1999.md: missing_updated
docs\channels\history\1996-2013\2000.md: missing_file_path
docs\channels\history\1996-2013\2000.md: missing_hash
docs\channels\history\1996-2013\2000.md: missing_system_version
docs\channels\history\1996-2013\2000.md: missing_updated
docs\channels\history\1996-2013\2001.md: missing_file_path
docs\channels\history\1996-2013\2001.md: missing_hash
docs\channels\history\1996-2013\2001.md: missing_system_version
docs\channels\history\1996-2013\2001.md: missing_updated
docs\channels\history\1996-2013\2002.md: missing_file_path
docs\channels\history\1996-2013\2002.md: missing_hash
docs\channels\history\1996-2013\2002.md: missing_system_version
docs\channels\history\1996-2013\2002.md: missing_updated
docs\channels\history\1996-2013\2003-2013.md: missing_file_path
docs\channels\history\1996-2013\2003-2013.md: missing_hash
docs\channels\history\1996-2013\2003-2013.md: missing_system_version
docs\channels\history\1996-2013\2003-2013.md: missing_updated
docs\channels\history\1996-2013\2003.md: missing_file_path
docs\channels\history\1996-2013\2003.md: missing_hash
docs\channels\history\1996-2013\2003.md: missing_system_version
docs\channels\history\1996-2013\2003.md: missing_updated
docs\channels\history\1996-2013\2004.md: missing_file_path
docs\channels\history\1996-2013\2004.md: missing_hash
docs\channels\history\1996-2013\2004.md: missing_system_version
docs\channels\history\1996-2013\2004.md: missing_updated
docs\channels\history\1996-2013\2005.md: missing_file_path
docs\channels\history\1996-2013\2005.md: missing_hash
docs\channels\history\1996-2013\2005.md: missing_system_version
docs\channels\history\1996-2013\2005.md: missing_updated
docs\channels\history\1996-2013\2006.md: missing_file_path
docs\channels\history\1996-2013\2006.md: missing_hash
docs\channels\history\1996-2013\2006.md: missing_system_version
docs\channels\history\1996-2013\2006.md: missing_updated
docs\channels\history\1996-2013\2007.md: missing_file_path
docs\channels\history\1996-2013\2007.md: missing_hash
docs\channels\history\1996-2013\2007.md: missing_system_version
docs\channels\history\1996-2013\2007.md: missing_updated
docs\channels\history\1996-2013\2008.md: missing_file_path
docs\channels\history\1996-2013\2008.md: missing_hash
docs\channels\history\1996-2013\2008.md: missing_system_version
docs\channels\history\1996-2013\2008.md: missing_updated
docs\channels\history\1996-2013\2009.md: missing_file_path
docs\channels\history\1996-2013\2009.md: missing_hash
docs\channels\history\1996-2013\2009.md: missing_system_version
docs\channels\history\1996-2013\2009.md: missing_updated
docs\channels\history\1996-2013\2010.md: missing_file_path
docs\channels\history\1996-2013\2010.md: missing_hash
docs\channels\history\1996-2013\2010.md: missing_system_version
docs\channels\history\1996-2013\2010.md: missing_updated
docs\channels\history\1996-2013\2011.md: missing_file_path
docs\channels\history\1996-2013\2011.md: missing_hash
docs\channels\history\1996-2013\2011.md: missing_system_version
docs\channels\history\1996-2013\2011.md: missing_updated
docs\channels\history\1996-2013\2012.md: missing_file_path
docs\channels\history\1996-2013\2012.md: missing_hash
docs\channels\history\1996-2013\2012.md: missing_system_version
docs\channels\history\1996-2013\2012.md: missing_updated
docs\channels\history\1996-2013\2013.md: missing_file_path
docs\channels\history\1996-2013\2013.md: missing_hash
docs\channels\history\1996-2013\2013.md: missing_system_version
docs\channels\history\1996-2013\2013.md: missing_updated
docs\channels\history\1996-2013\README.md: missing_file_path
docs\channels\history\1996-2013\README.md: missing_hash
docs\channels\history\1996-2013\README.md: missing_system_version
docs\channels\history\1996-2013\README.md: missing_updated
docs\channels\history\2014-2025\2014.md: missing_file_path
docs\channels\history\2014-2025\2014.md: missing_hash
docs\channels\history\2014-2025\2014.md: missing_system_version
docs\channels\history\2014-2025\2014.md: missing_updated
docs\channels\history\2014-2025\2015.md: missing_file_path
docs\channels\history\2014-2025\2015.md: missing_hash
docs\channels\history\2014-2025\2015.md: missing_system_version
docs\channels\history\2014-2025\2015.md: missing_updated
docs\channels\history\2014-2025\2016.md: missing_file_path
docs\channels\history\2014-2025\2016.md: missing_hash
docs\channels\history\2014-2025\2016.md: missing_system_version
docs\channels\history\2014-2025\2016.md: missing_updated
docs\channels\history\2014-2025\2017.md: missing_file_path
docs\channels\history\2014-2025\2017.md: missing_hash
docs\channels\history\2014-2025\2017.md: missing_system_version
docs\channels\history\2014-2025\2017.md: missing_updated
docs\channels\history\2014-2025\2018.md: missing_file_path
docs\channels\history\2014-2025\2018.md: missing_hash
docs\channels\history\2014-2025\2018.md: missing_system_version
docs\channels\history\2014-2025\2018.md: missing_updated
docs\channels\history\2014-2025\2019.md: missing_file_path
docs\channels\history\2014-2025\2019.md: missing_hash
docs\channels\history\2014-2025\2019.md: missing_system_version
docs\channels\history\2014-2025\2019.md: missing_updated
docs\channels\history\2014-2025\2020.md: missing_file_path
docs\channels\history\2014-2025\2020.md: missing_hash
docs\channels\history\2014-2025\2020.md: missing_system_version
docs\channels\history\2014-2025\2020.md: missing_updated
docs\channels\history\2014-2025\2021.md: missing_file_path
docs\channels\history\2014-2025\2021.md: missing_hash
docs\channels\history\2014-2025\2021.md: missing_system_version
docs\channels\history\2014-2025\2021.md: missing_updated
docs\channels\history\2014-2025\2022.md: missing_file_path
docs\channels\history\2014-2025\2022.md: missing_hash
docs\channels\history\2014-2025\2022.md: missing_system_version
docs\channels\history\2014-2025\2022.md: missing_updated
docs\channels\history\2014-2025\2023.md: missing_file_path
docs\channels\history\2014-2025\2023.md: missing_hash
docs\channels\history\2014-2025\2023.md: missing_system_version
docs\channels\history\2014-2025\2023.md: missing_updated
docs\channels\history\2014-2025\2024.md: missing_file_path
docs\channels\history\2014-2025\2024.md: missing_hash
docs\channels\history\2014-2025\2024.md: missing_system_version
docs\channels\history\2014-2025\2024.md: missing_updated
docs\channels\history\2014-2025\2025.md: missing_file_path
docs\channels\history\2014-2025\2025.md: missing_hash
docs\channels\history\2014-2025\2025.md: missing_system_version
docs\channels\history\2014-2025\2025.md: missing_updated
docs\channels\history\2014-2025\hiatus.md: missing_file_path
docs\channels\history\2014-2025\hiatus.md: missing_hash
docs\channels\history\2014-2025\hiatus.md: missing_system_version
docs\channels\history\2014-2025\hiatus.md: missing_updated
docs\channels\history\2014-2025\INDEX.md: missing_file_path
docs\channels\history\2014-2025\INDEX.md: missing_hash
docs\channels\history\2014-2025\INDEX.md: missing_system_version
docs\channels\history\2014-2025\INDEX.md: missing_updated
docs\channels\history\2014-2025\README.md: missing_file_path
docs\channels\history\2014-2025\README.md: missing_hash
docs\channels\history\2014-2025\README.md: missing_system_version
docs\channels\history\2014-2025\README.md: missing_updated
docs\channels\history\backups\INDEX.md: missing_file_path
docs\channels\history\backups\INDEX.md: missing_hash
docs\channels\history\backups\INDEX.md: missing_system_version
docs\channels\history\backups\INDEX.md: missing_updated
docs\channels\history\backups\README.md: missing_file_path
docs\channels\history\backups\README.md: missing_hash
docs\channels\history\backups\README.md: missing_system_version
docs\channels\history\backups\README.md: missing_updated
